Timestamp,Price,Market Cap,Volume,Coin
2013-09-17 00:00:00.000,131.31,1538014334.0,0.0,btc
2013-09-18 00:00:00.000,132.06,1547280990.0,0.0,btc
2013-09-19 00:00:00.000,130.23,1526484433.0,0.0,btc
2013-09-20 00:00:00.000,128.57,1507618248.0,0.0,btc
2013-09-21 00:00:00.000,126.78,1487211807.0,0.0,btc
2013-09-22 00:00:00.000,128.37,1506534274.0,0.0,btc
2013-09-23 00:00:00.000,126.73,1487984454.0,0.0,btc
2013-09-24 00:00:00.000,126.09,1481135098.0,0.0,btc
2013-09-25 00:00:00.000,127.99,1504122481.0,0.0,btc
2013-09-26 00:00:00.000,128.02,1505025524.0,0.0,btc
2013-09-27 00:00:00.000,131.84,1550524096.0,0.0,btc
2013-09-28 00:00:00.000,133.93,1575663012.0,0.0,btc
2013-09-29 00:00:00.000,140.28,1650965841.0,0.0,btc
2013-09-30 00:00:00.000,131.65,1549941780.0,0.0,btc
2013-10-01 00:00:00.000,132.55,1561200410.0,0.0,btc
2013-10-02 00:00:00.000,132.04,1555751397.0,0.0,btc
2013-10-03 00:00:00.000,123.07,1450746083.0,0.0,btc
2013-10-04 00:00:00.000,128.26,1512486811.0,0.0,btc
2013-10-05 00:00:00.000,129.57,1528611793.0,0.0,btc
2013-10-06 00:00:00.000,127.56,1505549223.0,0.0,btc
2013-10-07 00:00:00.000,128.38,1515724889.0,0.0,btc
2013-10-08 00:00:00.000,125.72,1484816060.0,0.0,btc
2013-10-09 00:00:00.000,130.9,1546580228.0,0.0,btc
2013-10-10 00:00:00.000,129.68,1532820842.0,0.0,btc
2013-10-11 00:00:00.000,130.27,1540367845.0,0.0,btc
2013-10-12 00:00:00.000,135.35,1601082220.0,0.0,btc
2013-10-13 00:00:00.000,135.48,1603402413.0,0.0,btc
2013-10-14 00:00:00.000,140.48,1663458800.0,0.0,btc
2013-10-15 00:00:00.000,143.89,1704751164.0,0.0,btc
2013-10-16 00:00:00.000,143.61,1702245233.0,0.0,btc
2013-10-17 00:00:00.000,146.15,1732995548.0,0.0,btc
2013-10-18 00:00:00.000,151.34,1795176162.0,0.0,btc
2013-10-19 00:00:00.000,170.51,2023531688.0,0.0,btc
2013-10-20 00:00:00.000,172.01,2042261829.0,0.0,btc
2013-10-21 00:00:00.000,181.41,2154778910.0,0.0,btc
2013-10-22 00:00:00.000,193.45,2298993654.0,0.0,btc
2013-10-23 00:00:00.000,206.78,2458505640.0,0.0,btc
2013-10-24 00:00:00.000,198.8,2364666360.0,0.0,btc
2013-10-25 00:00:00.000,172.48,2052637048.0,0.0,btc
2013-10-26 00:00:00.000,178.96,2130644072.0,0.0,btc
2013-10-27 00:00:00.000,189.83,2260913266.0,0.0,btc
2013-10-28 00:00:00.000,198.55,2365643830.0,0.0,btc
2013-10-29 00:00:00.000,204.39,2436022215.0,0.0,btc
2013-10-30 00:00:00.000,204.2,2434768490.0,0.0,btc
2013-10-31 00:00:00.000,203.88,2432069229.0,0.0,btc
2013-11-01 00:00:00.000,205.26,2449516394.0,0.0,btc
2013-11-02 00:00:00.000,206.89,2470106260.0,0.0,btc
2013-11-03 00:00:00.000,212.45,2537555912.0,0.0,btc
2013-11-04 00:00:00.000,226.28,2703825377.0,0.0,btc
2013-11-05 00:00:00.000,230.63,2756789579.0,0.0,btc
2013-11-06 00:00:00.000,260.85,3119094311.0,0.0,btc
2013-11-07 00:00:00.000,295.63,3536067384.0,0.0,btc
2013-11-08 00:00:00.000,332.02,3972444990.0,0.0,btc
2013-11-09 00:00:00.000,358.0,4284552950.0,0.0,btc
2013-11-10 00:00:00.000,313.0,3747322075.0,0.0,btc
2013-11-11 00:00:00.000,340.55,4078792891.0,0.0,btc
2013-11-12 00:00:00.000,355.48,4259334699.0,0.0,btc
2013-11-13 00:00:00.000,404.17,4844512975.0,0.0,btc
2013-11-14 00:00:00.000,408.84,4902328893.0,0.0,btc
2013-11-15 00:00:00.000,424.16,5087746180.0,0.0,btc
2013-11-16 00:00:00.000,437.41,5248843453.0,0.0,btc
2013-11-17 00:00:00.000,488.36,5862542038.0,0.0,btc
2013-11-18 00:00:00.000,580.87,6975450004.0,0.0,btc
2013-11-19 00:00:00.000,614.4,7380464640.0,0.0,btc
2013-11-20 00:00:00.000,565.34,6793450510.0,0.0,btc
2013-11-21 00:00:00.000,675.06,8114440594.0,0.0,btc
2013-11-22 00:00:00.000,731.15,8790506777.0,0.0,btc
2013-11-23 00:00:00.000,819.31,9853534129.0,0.0,btc
2013-11-24 00:00:00.000,764.43,9196532447.0,0.0,btc
2013-11-25 00:00:00.000,793.07,9544775891.0,0.0,btc
2013-11-26 00:00:00.000,832.93,10028164851.0,0.0,btc
2013-11-27 00:00:00.000,914.13,11009416068.0,0.0,btc
2013-11-28 00:00:00.000,979.08,11795833455.0,0.0,btc
2013-11-29 00:00:00.000,1101.83,13280659993.0,0.0,btc
2013-11-30 00:00:00.000,1127.45,13593664650.0,0.0,btc
2013-12-01 00:00:00.000,1033.39,12464724345.0,0.0,btc
2013-12-02 00:00:00.000,974.03,11753157346.0,0.0,btc
2013-12-03 00:00:00.000,1078.64,13020236474.0,0.0,btc
2013-12-04 00:00:00.000,1121.48,13542487814.0,0.0,btc
2013-12-05 00:00:00.000,989.04,11947405392.0,0.0,btc
2013-12-06 00:00:00.000,1019.66,12322234219.0,0.0,btc
2013-12-07 00:00:00.000,811.98,9816777302.0,0.0,btc
2013-12-08 00:00:00.000,743.11,8987358118.0,0.0,btc
2013-12-09 00:00:00.000,897.89,10863885372.0,0.0,btc
2013-12-10 00:00:00.000,927.78,11230173843.0,0.0,btc
2013-12-11 00:00:00.000,887.08,10741252534.0,0.0,btc
2013-12-12 00:00:00.000,878.17,10636987805.0,0.0,btc
2013-12-13 00:00:00.000,897.27,10872198158.0,0.0,btc
2013-12-14 00:00:00.000,866.99,10509219285.0,0.0,btc
2013-12-15 00:00:00.000,854.62,10363485334.0,0.0,btc
2013-12-16 00:00:00.000,789.15,9573257565.0,0.0,btc
2013-12-17 00:00:00.000,691.65,8393847109.0,0.0,btc
2013-12-18 00:00:00.000,559.36,6791343584.0,0.0,btc
2013-12-19 00:00:00.000,677.84,8233502182.0,0.0,btc
2013-12-20 00:00:00.000,694.25,8436421862.0,0.0,btc
2013-12-21 00:00:00.000,596.12,7246404914.0,0.0,btc
2013-12-22 00:00:00.000,650.27,7907201916.0,0.0,btc
2013-12-23 00:00:00.000,645.75,7854951431.0,0.0,btc
2013-12-24 00:00:00.000,659.94,8030446893.0,0.0,btc
2013-12-25 00:00:00.000,668.74,8140337961.0,0.0,btc
2013-12-26 00:00:00.000,734.59,8944973877.0,0.0,btc
2013-12-27 00:00:00.000,734.27,8944473292.0,62881800.0,btc
2013-12-28 00:00:00.000,738.81,9002769255.0,28121600.0,btc
2013-12-29 00:00:00.000,726.47,8855251580.0,27018300.0,btc
2013-12-30 00:00:00.000,760.52,9270681761.0,24717100.0,btc
2013-12-31 00:00:00.000,755.16,9205343763.0,21903500.0,btc
2014-01-01 00:00:00.000,767.74,9358693020.0,23448600.0,btc
2014-01-02 00:00:00.000,772.53,9417082760.0,16837800.0,btc
2014-01-03 00:00:00.000,825.47,10062417390.0,54171500.0,btc
2014-01-04 00:00:00.000,849.14,10350952914.0,36344700.0,btc
2014-01-05 00:00:00.000,919.41,11207538944.0,62414600.0,btc
2014-01-06 00:00:00.000,936.38,11414401972.0,88584600.0,btc
2014-01-07 00:00:00.000,826.5,10107681750.0,80268100.0,btc
2014-01-08 00:00:00.000,838.32,10256342208.0,78060300.0,btc
2014-01-09 00:00:00.000,853.29,10443906952.0,58813600.0,btc
2014-01-10 00:00:00.000,863.3,10570439442.0,29763600.0,btc
2014-01-11 00:00:00.000,905.72,11094594497.0,48299500.0,btc
2014-01-12 00:00:00.000,867.45,10630187711.0,40171100.0,btc
2014-01-13 00:00:00.000,840.96,10309307616.0,42950500.0,btc
2014-01-14 00:00:00.000,838.05,10276902394.0,23469400.0,btc
2014-01-15 00:00:00.000,860.44,10555404678.0,28600400.0,btc
2014-01-16 00:00:00.000,837.98,10283900055.0,18719700.0,btc
2014-01-17 00:00:00.000,812.9,9979241690.0,39266000.0,btc
2014-01-18 00:00:00.000,840.0,10315662000.0,18052700.0,btc
2014-01-19 00:00:00.000,838.17,10293335273.0,17574100.0,btc
2014-01-20 00:00:00.000,869.15,10677333920.0,25421600.0,btc
2014-01-21 00:00:00.000,869.57,10686776168.0,26779700.0,btc
2014-01-22 00:00:00.000,865.03,10635024832.0,17879900.0,btc
2014-01-23 00:00:00.000,846.97,10417265166.0,18412100.0,btc
2014-01-24 00:00:00.000,808.32,9945387408.0,20176000.0,btc
2014-01-25 00:00:00.000,804.39,9900713656.0,31742800.0,btc
2014-01-26 00:00:00.000,853.51,10508799200.0,22676800.0,btc
2014-01-27 00:00:00.000,891.86,10984370725.0,32539200.0,btc
2014-01-28 00:00:00.000,777.0,9573533550.0,61878700.0,btc
2014-01-29 00:00:00.000,816.85,10067676250.0,33409200.0,btc
2014-01-30 00:00:00.000,817.17,10074827642.0,16261700.0,btc
2014-01-31 00:00:00.000,817.93,10087796517.0,31107400.0,btc
2014-02-01 00:00:00.000,832.52,10271715012.0,14722200.0,btc
2014-02-02 00:00:00.000,836.41,10323662258.0,19347600.0,btc
2014-02-03 00:00:00.000,813.38,10043290888.0,12759200.0,btc
2014-02-04 00:00:00.000,832.36,10281144248.0,14823400.0,btc
2014-02-05 00:00:00.000,830.92,10267242207.0,15706200.0,btc
